"person_uri","organisation_uri","organisation_label","relationship"
http://www.wikidata.org/entity/Q59526793,http://www.wikidata.org/entity/Q9684,The New York Times,employment
http://www.wikidata.org/entity/Q597124,http://www.wikidata.org/entity/Q167273,Reial Acadèmia Catalana de Belles Arts de Sant Jordi,membership
http://www.wikidata.org/entity/Q59780819,http://www.wikidata.org/entity/Q12332727,Radio24syv,employment
http://www.wikidata.org/entity/Q59780819,http://www.wikidata.org/entity/Q1308139,The Daily Beast,employment
http://www.wikidata.org/entity/Q59780819,http://www.wikidata.org/entity/Q170027,University of London,education
http://www.wikidata.org/entity/Q59780819,http://www.wikidata.org/entity/Q18049522,HuffPost,employment
http://www.wikidata.org/entity/Q59780819,http://www.wikidata.org/entity/Q188413,Newsweek,employment
http://www.wikidata.org/entity/Q59780819,http://www.wikidata.org/entity/Q188515,Los Angeles Times,employment
http://www.wikidata.org/entity/Q59780819,http://www.wikidata.org/entity/Q221718,The Seattle Times,employment
http://www.wikidata.org/entity/Q59780819,http://www.wikidata.org/entity/Q3109740,Politico,employment
http://www.wikidata.org/entity/Q59780819,http://www.wikidata.org/entity/Q333886,Georgetown University,education
http://www.wikidata.org/entity/Q59780819,http://www.wikidata.org/entity/Q49088,Columbia University,education
http://www.wikidata.org/entity/Q59780819,http://www.wikidata.org/entity/Q619899,Mashable,employment
http://www.wikidata.org/entity/Q59780819,http://www.wikidata.org/entity/Q844673,Columbia University Graduate School of Journalism,education
http://www.wikidata.org/entity/Q60128,http://www.wikidata.org/entity/Q1425328,USSR Union of Writers,membership
http://www.wikidata.org/entity/Q60128,http://www.wikidata.org/entity/Q1971373,Central Committee of the Communist Party of the Soviet Union,membership
http://www.wikidata.org/entity/Q6066318,http://www.wikidata.org/entity/Q49088,Columbia University,education
http://www.wikidata.org/entity/Q6099790,http://www.wikidata.org/entity/Q219694,Complutense University of Madrid,education
http://www.wikidata.org/entity/Q6099790,http://www.wikidata.org/entity/Q50009,El País,employment
http://www.wikidata.org/entity/Q6099790,http://www.wikidata.org/entity/Q8774265,elDiario.es,employment
http://www.wikidata.org/entity/Q6108333,http://www.wikidata.org/entity/Q110798408,TelevisaUnivision,employment
http://www.wikidata.org/entity/Q6108333,http://www.wikidata.org/entity/Q1274521,Agencia EFE,employment
http://www.wikidata.org/entity/Q6108333,http://www.wikidata.org/entity/Q219694,Complutense University of Madrid,employment
http://www.wikidata.org/entity/Q6108333,http://www.wikidata.org/entity/Q2638120,Mediaset España,employment
http://www.wikidata.org/entity/Q6108333,http://www.wikidata.org/entity/Q4749622,América CV Network,employment
http://www.wikidata.org/entity/Q6108333,http://www.wikidata.org/entity/Q54829,RTVE,employment
http://www.wikidata.org/entity/Q6108333,http://www.wikidata.org/entity/Q5854766,"Faculty of Information Sciences, Complutense University of Madrid",education
http://www.wikidata.org/entity/Q6108333,http://www.wikidata.org/entity/Q6456761,Radio Televisión Madrid,employment
http://www.wikidata.org/entity/Q6108333,http://www.wikidata.org/entity/Q724759,NBCUniversal,employment
http://www.wikidata.org/entity/Q6108333,http://www.wikidata.org/entity/Q8350122,Consorcio Regional de Transportes de Madrid,employment
http://www.wikidata.org/entity/Q6109396,http://www.wikidata.org/entity/Q1052614,Utah State University,education
http://www.wikidata.org/entity/Q6109396,http://www.wikidata.org/entity/Q1727138,Los Angeles City College,education
http://www.wikidata.org/entity/Q6109396,http://www.wikidata.org/entity/Q7978750,Weber High School,education
http://www.wikidata.org/entity/Q6112214,http://www.wikidata.org/entity/Q1079140,Indiana University Bloomington,education
http://www.wikidata.org/entity/Q6112214,http://www.wikidata.org/entity/Q52811528,Faculty of Communication Sciences,education
http://www.wikidata.org/entity/Q6112214,http://www.wikidata.org/entity/Q54829,RTVE,employment
http://www.wikidata.org/entity/Q6112214,http://www.wikidata.org/entity/Q8350008,Catalan Audiovisual Council,employment
http://www.wikidata.org/entity/Q6112214,http://www.wikidata.org/entity/Q8350008,Catalan Audiovisual Council,membership
http://www.wikidata.org/entity/Q6114577,http://www.wikidata.org/entity/Q1047060,Case Western Reserve University,education
http://www.wikidata.org/entity/Q6133484,http://www.wikidata.org/entity/Q1902016,Marlborough College,education
http://www.wikidata.org/entity/Q6133484,http://www.wikidata.org/entity/Q34433,University of Oxford,education
http://www.wikidata.org/entity/Q6133484,http://www.wikidata.org/entity/Q458393,Durham University,education
http://www.wikidata.org/entity/Q6133484,http://www.wikidata.org/entity/Q4667847,Abingdon School,education
http://www.wikidata.org/entity/Q6136813,http://www.wikidata.org/entity/Q2713264,Daily Herald,employment
http://www.wikidata.org/entity/Q6136813,http://www.wikidata.org/entity/Q3012095,Daily Sketch,employment
http://www.wikidata.org/entity/Q6136813,http://www.wikidata.org/entity/Q3495346,St Olave's and St Saviour's Grammar School,education
http://www.wikidata.org/entity/Q6150576,http://www.wikidata.org/entity/Q5121453,Circle in the Square Theatre School,education
http://www.wikidata.org/entity/Q6150576,http://www.wikidata.org/entity/Q838330,University of Wisconsin–Madison,education
http://www.wikidata.org/entity/Q6154487,http://www.wikidata.org/entity/Q1126143,Society of Fighters for Freedom and Democracy,membership
http://www.wikidata.org/entity/Q6154487,http://www.wikidata.org/entity/Q2032666,Union of Belarusian Writers,membership
http://www.wikidata.org/entity/Q6154487,http://www.wikidata.org/entity/Q7210006,Polish Writers' Union,membership
http://www.wikidata.org/entity/Q61597,http://www.wikidata.org/entity/Q1215395,Die Pfeffermühle,membership
http://www.wikidata.org/entity/Q6173656,http://www.wikidata.org/entity/Q107074885,Warner Bros. Discovery,employment
http://www.wikidata.org/entity/Q6173656,http://www.wikidata.org/entity/Q28381743,El Independiente,employment
http://www.wikidata.org/entity/Q6173656,http://www.wikidata.org/entity/Q2841026,La Región,employment
http://www.wikidata.org/entity/Q6173656,http://www.wikidata.org/entity/Q3312427,La Voz de Galicia,employment
http://www.wikidata.org/entity/Q6173656,http://www.wikidata.org/entity/Q3832488,Limes magazine,employment
http://www.wikidata.org/entity/Q6173656,http://www.wikidata.org/entity/Q506978,Diario 16,employment
http://www.wikidata.org/entity/Q6173656,http://www.wikidata.org/entity/Q54829,RTVE,employment
http://www.wikidata.org/entity/Q6173656,http://www.wikidata.org/entity/Q5854766,"Faculty of Information Sciences, Complutense University of Madrid",education
http://www.wikidata.org/entity/Q6173656,http://www.wikidata.org/entity/Q605401,Condé Nast,employment
http://www.wikidata.org/entity/Q6173656,http://www.wikidata.org/entity/Q6426448,Prensa Ibérica,employment
http://www.wikidata.org/entity/Q6173656,http://www.wikidata.org/entity/Q778079,Marie Claire,employment
http://www.wikidata.org/entity/Q6173656,http://www.wikidata.org/entity/Q9531,British Broadcasting Corporation,employment
http://www.wikidata.org/entity/Q6194484,http://www.wikidata.org/entity/Q6806876,Medill School of Journalism,education
http://www.wikidata.org/entity/Q6210407,http://www.wikidata.org/entity/Q49211,Rensselaer Polytechnic Institute,education
http://www.wikidata.org/entity/Q63213321,http://www.wikidata.org/entity/Q219694,Complutense University of Madrid,education
http://www.wikidata.org/entity/Q639274,http://www.wikidata.org/entity/Q1341516,Westminster School,education
http://www.wikidata.org/entity/Q639274,http://www.wikidata.org/entity/Q863940,Gonville and Caius College,education
http://www.wikidata.org/entity/Q6409915,http://www.wikidata.org/entity/Q49205,Wellesley College,education
http://www.wikidata.org/entity/Q64502992,http://www.wikidata.org/entity/Q88769253,Conti-Press,employment
http://www.wikidata.org/entity/Q64685794,http://www.wikidata.org/entity/Q170027,University of London,education
http://www.wikidata.org/entity/Q64685858,http://www.wikidata.org/entity/Q50008,The Times,employment
http://www.wikidata.org/entity/Q6529033,http://www.wikidata.org/entity/Q168756,"University of California, Berkeley",education
http://www.wikidata.org/entity/Q6529033,http://www.wikidata.org/entity/Q21578,Princeton University,education
http://www.wikidata.org/entity/Q6540496,http://www.wikidata.org/entity/Q4026048,HaHadashot 12,employment
http://www.wikidata.org/entity/Q6558725,http://www.wikidata.org/entity/Q49260,Norwegian Association for Women's Rights,membership
http://www.wikidata.org/entity/Q66041141,http://www.wikidata.org/entity/Q278637,Bayerischer Rundfunk,employment
http://www.wikidata.org/entity/Q66487154,http://www.wikidata.org/entity/Q10379501,College of Military Culture at the PLA National Defense University,employment
http://www.wikidata.org/entity/Q66487154,http://www.wikidata.org/entity/Q10872932,August First Film Studio,employment
http://www.wikidata.org/entity/Q66487154,http://www.wikidata.org/entity/Q987846,People's Liberation Army Daily,employment
http://www.wikidata.org/entity/Q671985,http://www.wikidata.org/entity/Q1062623,Moskovskij Komsomolets,employment
http://www.wikidata.org/entity/Q671985,http://www.wikidata.org/entity/Q170135,Novaya Gazeta,employment
http://www.wikidata.org/entity/Q671985,http://www.wikidata.org/entity/Q4069579,Armeyskiy magazin,employment
http://www.wikidata.org/entity/Q671985,http://www.wikidata.org/entity/Q4374333,Postskriptum,employment
http://www.wikidata.org/entity/Q671985,http://www.wikidata.org/entity/Q4426595,Modern University for the Humanities,education
http://www.wikidata.org/entity/Q6722979,http://www.wikidata.org/entity/Q2274271,Stonyhurst College,education
http://www.wikidata.org/entity/Q6758045,http://www.wikidata.org/entity/Q4852575,Balshaw's Church of England High School,education
http://www.wikidata.org/entity/Q6767269,http://www.wikidata.org/entity/Q13371,Harvard University,education
http://www.wikidata.org/entity/Q6767269,http://www.wikidata.org/entity/Q168756,"University of California, Berkeley",employment
http://www.wikidata.org/entity/Q6767269,http://www.wikidata.org/entity/Q49123,Harvard College,education
http://www.wikidata.org/entity/Q6767269,http://www.wikidata.org/entity/Q7902789,Utica Free Academy,education
http://www.wikidata.org/entity/Q6774522,http://www.wikidata.org/entity/Q13563196,White House press corps,membership
http://www.wikidata.org/entity/Q6774522,http://www.wikidata.org/entity/Q168515,University of Utah,education
http://www.wikidata.org/entity/Q6779734,http://www.wikidata.org/entity/Q49204,Smith College,education
http://www.wikidata.org/entity/Q6791162,http://www.wikidata.org/entity/Q201492,McGill University,education
http://www.wikidata.org/entity/Q6791162,http://www.wikidata.org/entity/Q9684,The New York Times,employment
http://www.wikidata.org/entity/Q6793132,http://www.wikidata.org/entity/Q1191335,Colgate University,education
http://www.wikidata.org/entity/Q6793132,http://www.wikidata.org/entity/Q13371,Harvard University,education
http://www.wikidata.org/entity/Q6828648,http://www.wikidata.org/entity/Q35794,University of Cambridge,education
http://www.wikidata.org/entity/Q6828648,http://www.wikidata.org/entity/Q6519777,Leighton Park School,education
http://www.wikidata.org/entity/Q6829765,http://www.wikidata.org/entity/Q1524124,Morehouse College,education
http://www.wikidata.org/entity/Q6829765,http://www.wikidata.org/entity/Q49122,Harvard Law School,education
http://www.wikidata.org/entity/Q6829765,http://www.wikidata.org/entity/Q617433,Syracuse University,education
http://www.wikidata.org/entity/Q6830516,http://www.wikidata.org/entity/Q179036,The Catholic University of America,education
http://www.wikidata.org/entity/Q6830516,http://www.wikidata.org/entity/Q501758,University of Florida,education
http://www.wikidata.org/entity/Q6830516,http://www.wikidata.org/entity/Q501758,University of Florida,employment
http://www.wikidata.org/entity/Q6830516,http://www.wikidata.org/entity/Q644789,Catholic University of Leuven,education
http://www.wikidata.org/entity/Q6835217,http://www.wikidata.org/entity/Q4968573,Brisbane Grammar School,education
http://www.wikidata.org/entity/Q6835217,http://www.wikidata.org/entity/Q866012,University of Queensland,education
http://www.wikidata.org/entity/Q6860560,http://www.wikidata.org/entity/Q366507,Radio Television of Serbia,employment
http://www.wikidata.org/entity/Q6860560,http://www.wikidata.org/entity/Q6592266,"Faculty of Political Sciences, University of Belgrade",education
http://www.wikidata.org/entity/Q6939240,http://www.wikidata.org/entity/Q4614,University of Southern California,employment
http://www.wikidata.org/entity/Q6939240,http://www.wikidata.org/entity/Q4884367,Belmont High School,education
http://www.wikidata.org/entity/Q6939446,http://www.wikidata.org/entity/Q487556,University of Sydney,education
http://www.wikidata.org/entity/Q697096,http://www.wikidata.org/entity/Q1247373,Harrow School,education
http://www.wikidata.org/entity/Q697096,http://www.wikidata.org/entity/Q47509789,Bright Young Things,membership
http://www.wikidata.org/entity/Q697096,http://www.wikidata.org/entity/Q5693502,Heath Mount School,education
http://www.wikidata.org/entity/Q697096,http://www.wikidata.org/entity/Q691283,St John's College,education
http://www.wikidata.org/entity/Q697096,http://www.wikidata.org/entity/Q7592927,St Cyprian's School,education
http://www.wikidata.org/entity/Q69776,http://www.wikidata.org/entity/Q2324349,Staatliche Fachakademie für Fotodesign München,education
http://www.wikidata.org/entity/Q70016713,http://www.wikidata.org/entity/Q258464,"Trinity College, Dublin",education
http://www.wikidata.org/entity/Q700323,http://www.wikidata.org/entity/Q154804,Leipzig University,education
http://www.wikidata.org/entity/Q700323,http://www.wikidata.org/entity/Q928966,Corps Fraternitas Arctica,membership
http://www.wikidata.org/entity/Q702625,http://www.wikidata.org/entity/Q10177,École Centrale de Lyon,education
http://www.wikidata.org/entity/Q702625,http://www.wikidata.org/entity/Q372899,Magnum Photos,membership
http://www.wikidata.org/entity/Q702625,http://www.wikidata.org/entity/Q8625,Collège-lycée Ampère,education
http://www.wikidata.org/entity/Q705515,http://www.wikidata.org/entity/Q4480746,MSU Faculty of Journalism,education
http://www.wikidata.org/entity/Q706662,http://www.wikidata.org/entity/Q414052,"Academy of Fine Arts, Munich",education
http://www.wikidata.org/entity/Q706662,http://www.wikidata.org/entity/Q464752,Dresden Academy of Fine Arts,education
http://www.wikidata.org/entity/Q709579,http://www.wikidata.org/entity/Q54824116,Olympia-Film,employment
http://www.wikidata.org/entity/Q714739,http://www.wikidata.org/entity/Q44386053,Odesa Agrarian University main building,education
http://www.wikidata.org/entity/Q7154771,http://www.wikidata.org/entity/Q22868,RT,employment
http://www.wikidata.org/entity/Q7154771,http://www.wikidata.org/entity/Q534643,University of the Witwatersrand,education
http://www.wikidata.org/entity/Q7154771,http://www.wikidata.org/entity/Q7975420,Waverley Girls' High School,education
http://www.wikidata.org/entity/Q7177423,http://www.wikidata.org/entity/Q13371,Harvard University,education
http://www.wikidata.org/entity/Q7177423,http://www.wikidata.org/entity/Q209842,University of Paris,education
http://www.wikidata.org/entity/Q7177423,http://www.wikidata.org/entity/Q230492,University of Michigan,education
http://www.wikidata.org/entity/Q7177423,http://www.wikidata.org/entity/Q5366771,Elmhurst High School,education
http://www.wikidata.org/entity/Q7177423,http://www.wikidata.org/entity/Q859363,Sciences Po,education
http://www.wikidata.org/entity/Q724357,http://www.wikidata.org/entity/Q1250779,Maxim Gorky Literature Institute,employment
http://www.wikidata.org/entity/Q724357,http://www.wikidata.org/entity/Q13164,Lomonosov Moscow State University,education
http://www.wikidata.org/entity/Q7274096,http://www.wikidata.org/entity/Q2529982,The New York Times Company,employment
http://www.wikidata.org/entity/Q7274096,http://www.wikidata.org/entity/Q49088,Columbia University,education
http://www.wikidata.org/entity/Q7274096,http://www.wikidata.org/entity/Q5149901,Columbia University School of General Studies,education
http://www.wikidata.org/entity/Q7298605,http://www.wikidata.org/entity/Q6722050,MacMurray College,education
http://www.wikidata.org/entity/Q7298605,http://www.wikidata.org/entity/Q8012895,Stanford Law School,education
http://www.wikidata.org/entity/Q731139,http://www.wikidata.org/entity/Q11148,The Guardian,employment
http://www.wikidata.org/entity/Q731139,http://www.wikidata.org/entity/Q9531,British Broadcasting Corporation,employment
http://www.wikidata.org/entity/Q7326185,http://www.wikidata.org/entity/Q1426464,Phillips Exeter Academy,education
http://www.wikidata.org/entity/Q7326185,http://www.wikidata.org/entity/Q2599077,Yale College,education
http://www.wikidata.org/entity/Q7326185,http://www.wikidata.org/entity/Q911830,University of Michigan Law School,education
http://www.wikidata.org/entity/Q7329477,http://www.wikidata.org/entity/Q6806876,Medill School of Journalism,education
http://www.wikidata.org/entity/Q7329477,http://www.wikidata.org/entity/Q7335662,Ripon College,education
http://www.wikidata.org/entity/Q73503174,http://www.wikidata.org/entity/Q73478996,Sociedad Española de Dibujos Animados,membership
http://www.wikidata.org/entity/Q7364208,http://www.wikidata.org/entity/Q168000,American University,education
http://www.wikidata.org/entity/Q737545,http://www.wikidata.org/entity/Q774489,Somerville College,education
http://www.wikidata.org/entity/Q7384540,http://www.wikidata.org/entity/Q215279,freelancer,employment
http://www.wikidata.org/entity/Q7384540,http://www.wikidata.org/entity/Q2698482,Calvin University,education
http://www.wikidata.org/entity/Q7396436,http://www.wikidata.org/entity/Q167733,Barnard College,education
http://www.wikidata.org/entity/Q7405281,http://www.wikidata.org/entity/Q7161975,Pembroke School,education
http://www.wikidata.org/entity/Q7405281,http://www.wikidata.org/entity/Q7589923,St. Mark's College,education
http://www.wikidata.org/entity/Q7435888,http://www.wikidata.org/entity/Q5517253,Gainesville High School,education
http://www.wikidata.org/entity/Q74596,http://www.wikidata.org/entity/Q1697093,Johannes-Kepler-Gymnasium,education
http://www.wikidata.org/entity/Q75265,http://www.wikidata.org/entity/Q1202293,German Democratic Legion,membership
http://www.wikidata.org/entity/Q75835,http://www.wikidata.org/entity/Q152171,University of Bonn,education
http://www.wikidata.org/entity/Q75835,http://www.wikidata.org/entity/Q1878581,Lycée classique de Diekirch,education
http://www.wikidata.org/entity/Q7597533,http://www.wikidata.org/entity/Q41506,Stanford University,education
http://www.wikidata.org/entity/Q7597533,http://www.wikidata.org/entity/Q7141532,Pasadena City College,education
http://www.wikidata.org/entity/Q7609179,http://www.wikidata.org/entity/Q160302,University of Edinburgh,education
http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q15787840,Gewerbeschule,education
http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q212478,Kreuzzeitung,employment
http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q2460101,Tunnel über der Spree,membership
http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q42409359,Altes Gymnasium Neuruppin,education
http://www.wikidata.org/entity/Q76655843,http://www.wikidata.org/entity/Q9531,British Broadcasting Corporation,employment
http://www.wikidata.org/entity/Q766913,http://www.wikidata.org/entity/Q3445541,Cheyney University of Pennsylvania,education
http://www.wikidata.org/entity/Q766913,http://www.wikidata.org/entity/Q6923393,Mount Saint Charles Academy,education
http://www.wikidata.org/entity/Q766913,http://www.wikidata.org/entity/Q861764,CBS News,employment
http://www.wikidata.org/entity/Q7679021,http://www.wikidata.org/entity/Q14920443,Newington College,education
http://www.wikidata.org/entity/Q7679021,http://www.wikidata.org/entity/Q781365,Australian Broadcasting Corporation,employment
http://www.wikidata.org/entity/Q76935,http://www.wikidata.org/entity/Q40469,Associated Press,employment
http://www.wikidata.org/entity/Q769468,http://www.wikidata.org/entity/Q19969393,Colegio de Periodistas de Chile,membership
http://www.wikidata.org/entity/Q77347,http://www.wikidata.org/entity/Q2837982,Alliance-Photo,employment
http://www.wikidata.org/entity/Q77347,http://www.wikidata.org/entity/Q372899,Magnum Photos,employment
http://www.wikidata.org/entity/Q77475,http://www.wikidata.org/entity/Q154804,Leipzig University,education
http://www.wikidata.org/entity/Q77475,http://www.wikidata.org/entity/Q157808,Technical University of Munich,education
http://www.wikidata.org/entity/Q77713414,http://www.wikidata.org/entity/Q217623,Daily Mirror,employment
http://www.wikidata.org/entity/Q77713414,http://www.wikidata.org/entity/Q2915952,Canadian Expeditionary Force,employment
http://www.wikidata.org/entity/Q7788166,http://www.wikidata.org/entity/Q45128629,Edward Anthony & Co.,employment
http://www.wikidata.org/entity/Q7788166,http://www.wikidata.org/entity/Q5321681,E. & H. T. Anthony & Co.,employment
http://www.wikidata.org/entity/Q7789792,http://www.wikidata.org/entity/Q4380853,Missouri University of Science and Technology,education
http://www.wikidata.org/entity/Q7803896,http://www.wikidata.org/entity/Q7244065,"Prince Henry's Grammar School, Otley",education
http://www.wikidata.org/entity/Q7815948,http://www.wikidata.org/entity/Q238101,University of Minnesota,education
http://www.wikidata.org/entity/Q7815948,http://www.wikidata.org/entity/Q4775041,Antioch University New England,education
http://www.wikidata.org/entity/Q78185432,http://www.wikidata.org/entity/Q2031051,Perm State National Research University,education
http://www.wikidata.org/entity/Q7860035,http://www.wikidata.org/entity/Q49110,Boston University,education
http://www.wikidata.org/entity/Q7860035,http://www.wikidata.org/entity/Q4948171,Boston University College of Communication,education
http://www.wikidata.org/entity/Q7860035,http://www.wikidata.org/entity/Q7600472,Staples High School,education
http://www.wikidata.org/entity/Q79059219,http://www.wikidata.org/entity/Q15857340,Ukrainian Association of Professional Photographers,membership
http://www.wikidata.org/entity/Q79059219,http://www.wikidata.org/entity/Q1980701,Kharkiv National University of Radioelectronics,education
http://www.wikidata.org/entity/Q79059219,http://www.wikidata.org/entity/Q40469,Associated Press,employment
http://www.wikidata.org/entity/Q79059219,http://www.wikidata.org/entity/Q56376303,PEN Ukraine,membership
http://www.wikidata.org/entity/Q7926046,http://www.wikidata.org/entity/Q1140775,Reed College,education
http://www.wikidata.org/entity/Q7926046,http://www.wikidata.org/entity/Q766145,University of Oregon,education
http://www.wikidata.org/entity/Q7932728,http://www.wikidata.org/entity/Q2340211,Jamia Millia Islamia,education
http://www.wikidata.org/entity/Q7932728,http://www.wikidata.org/entity/Q4095278,Manipal Academy of Higher Education,education
http://www.wikidata.org/entity/Q7932728,http://www.wikidata.org/entity/Q844673,Columbia University Graduate School of Journalism,education
http://www.wikidata.org/entity/Q7964150,http://www.wikidata.org/entity/Q110587,Royal Irish Academy,membership
http://www.wikidata.org/entity/Q7964150,http://www.wikidata.org/entity/Q16933227,Historic Society of Lancashire and Cheshire,membership
http://www.wikidata.org/entity/Q7964150,http://www.wikidata.org/entity/Q609646,St John's College,education
http://www.wikidata.org/entity/Q7964150,http://www.wikidata.org/entity/Q82513,Merton College,education
http://www.wikidata.org/entity/Q7969034,http://www.wikidata.org/entity/Q188413,Newsweek,employment
http://www.wikidata.org/entity/Q7969034,http://www.wikidata.org/entity/Q463281,American Academy of Arts and Letters,membership
http://www.wikidata.org/entity/Q7969034,http://www.wikidata.org/entity/Q6475860,Lake Forest Academy,education
http://www.wikidata.org/entity/Q7969034,http://www.wikidata.org/entity/Q906437,Cranbrook Educational Community,education
http://www.wikidata.org/entity/Q7987177,http://www.wikidata.org/entity/Q283457,E. W. Scripps Company,employment
http://www.wikidata.org/entity/Q7987177,http://www.wikidata.org/entity/Q493845,United Press International,employment
http://www.wikidata.org/entity/Q7987177,http://www.wikidata.org/entity/Q6694532,Loyola Academy,education
http://www.wikidata.org/entity/Q8007849,http://www.wikidata.org/entity/Q3791290,Bureau of American Ethnology,employment
http://www.wikidata.org/entity/Q8007849,http://www.wikidata.org/entity/Q49088,Columbia University,education
http://www.wikidata.org/entity/Q8019109,http://www.wikidata.org/entity/Q6139908,James Monroe High School (California),education
http://www.wikidata.org/entity/Q8026045,http://www.wikidata.org/entity/Q13371,Harvard University,education
http://www.wikidata.org/entity/Q8026045,http://www.wikidata.org/entity/Q49088,Columbia University,education
http://www.wikidata.org/entity/Q8029120,http://www.wikidata.org/entity/Q1427385,Tygodnik Powszechny,employment
http://www.wikidata.org/entity/Q8029120,http://www.wikidata.org/entity/Q144488,University of Warsaw,education
http://www.wikidata.org/entity/Q8029120,http://www.wikidata.org/entity/Q1484980,Polish Press Agency,employment
http://www.wikidata.org/entity/Q8029120,http://www.wikidata.org/entity/Q741296,Gazeta Wyborcza,employment
http://www.wikidata.org/entity/Q8048898,http://www.wikidata.org/entity/Q130879,Reuters,employment
http://www.wikidata.org/entity/Q8048898,http://www.wikidata.org/entity/Q1760791,Middlesex University,education
http://www.wikidata.org/entity/Q81782603,http://www.wikidata.org/entity/Q875637,College of William & Mary,education
http://www.wikidata.org/entity/Q8198059,http://www.wikidata.org/entity/Q157146,French Resistance,membership
http://www.wikidata.org/entity/Q8198059,http://www.wikidata.org/entity/Q16888321,Crónica,employment
http://www.wikidata.org/entity/Q8198059,http://www.wikidata.org/entity/Q20103540,Lyceum Club de Barcelona,membership
http://www.wikidata.org/entity/Q8198059,http://www.wikidata.org/entity/Q20105001,Club Femení i d'Esports de Barcelona,membership
http://www.wikidata.org/entity/Q8198059,http://www.wikidata.org/entity/Q5401835,Lecturas,employment
http://www.wikidata.org/entity/Q8198059,http://www.wikidata.org/entity/Q5821801,El Día Gráfico,employment
http://www.wikidata.org/entity/Q8198059,http://www.wikidata.org/entity/Q7156,Fc Barcelona,employment
http://www.wikidata.org/entity/Q8201046,http://www.wikidata.org/entity/Q11481986,Agrupació Fotogràfica de Catalunya,membership
http://www.wikidata.org/entity/Q8201046,http://www.wikidata.org/entity/Q511533,La Vanguardia,employment
http://www.wikidata.org/entity/Q831101,http://www.wikidata.org/entity/Q153626,Waffen-SS,employment
http://www.wikidata.org/entity/Q84121088,http://www.wikidata.org/entity/Q93220158,Section photographique et cinématographique de l’armée,employment
http://www.wikidata.org/entity/Q84515001,http://www.wikidata.org/entity/Q24685998,Instituto Cardenal Cisneros,education
http://www.wikidata.org/entity/Q84593699,http://www.wikidata.org/entity/Q85821479,Photografisch Atelier Kurkdjian,employment
http://www.wikidata.org/entity/Q84714703,http://www.wikidata.org/entity/Q12124245,Molod Ukrayiny,employment
http://www.wikidata.org/entity/Q84714703,http://www.wikidata.org/entity/Q2030806,National Writers' Union of Ukraine,membership
http://www.wikidata.org/entity/Q84714703,http://www.wikidata.org/entity/Q65207663,Коммунист,employment
http://www.wikidata.org/entity/Q84720985,http://www.wikidata.org/entity/Q59421313,Higher Art School at the Imperial Academy of Arts,employment
http://www.wikidata.org/entity/Q84720985,http://www.wikidata.org/entity/Q628254,Imperial Academy of Arts,education
http://www.wikidata.org/entity/Q847345,http://www.wikidata.org/entity/Q12719874,Mircea cel Bătrân Naval Academy,education
http://www.wikidata.org/entity/Q847345,http://www.wikidata.org/entity/Q901677,Romanian Academy,membership
http://www.wikidata.org/entity/Q85870330,http://www.wikidata.org/entity/Q1484980,Polish Press Agency,employment
http://www.wikidata.org/entity/Q85870330,http://www.wikidata.org/entity/Q189441,Jagiellonian University,education
http://www.wikidata.org/entity/Q85870330,http://www.wikidata.org/entity/Q763652,Independent Students' Union,membership
http://www.wikidata.org/entity/Q862412,http://www.wikidata.org/entity/Q13164,Lomonosov Moscow State University,education
http://www.wikidata.org/entity/Q862412,http://www.wikidata.org/entity/Q1425328,USSR Union of Writers,membership
http://www.wikidata.org/entity/Q87082636,http://www.wikidata.org/entity/Q1536258,Southern Methodist University,education
http://www.wikidata.org/entity/Q87082636,http://www.wikidata.org/entity/Q49088,Columbia University,education
http://www.wikidata.org/entity/Q87082636,http://www.wikidata.org/entity/Q5642594,Hall High School,education
http://www.wikidata.org/entity/Q88645650,http://www.wikidata.org/entity/Q2847460,N.V. Drukkerij De Spaarnestad,employment
http://www.wikidata.org/entity/Q88645650,http://www.wikidata.org/entity/Q86475061,Dienst voor Legercontacten Indonesië,employment
http://www.wikidata.org/entity/Q888256,http://www.wikidata.org/entity/Q49119,Brandeis University,education
http://www.wikidata.org/entity/Q888256,http://www.wikidata.org/entity/Q8004049,William A. Shine Great Neck South High School,education
http://www.wikidata.org/entity/Q888334,http://www.wikidata.org/entity/Q1191335,Colgate University,education
http://www.wikidata.org/entity/Q888334,http://www.wikidata.org/entity/Q230492,University of Michigan,education
http://www.wikidata.org/entity/Q888334,http://www.wikidata.org/entity/Q906437,Cranbrook Educational Community,education
http://www.wikidata.org/entity/Q888334,http://www.wikidata.org/entity/Q911830,University of Michigan Law School,education
http://www.wikidata.org/entity/Q89017951,http://www.wikidata.org/entity/Q209804,Das Schwarze Korps,employment
http://www.wikidata.org/entity/Q893637,http://www.wikidata.org/entity/Q209842,University of Paris,education
http://www.wikidata.org/entity/Q89422711,http://www.wikidata.org/entity/Q16208343,Army Film and Photographic Unit,membership
http://www.wikidata.org/entity/Q89422711,http://www.wikidata.org/entity/Q2060703,British War Office,membership
http://www.wikidata.org/entity/Q89422711,http://www.wikidata.org/entity/Q222595,British Army,employment
